934	0.07786016346629332
4484	3.805663262984841
5215	1.9310020849662304
6304	1.25297325451628
7206	0.7780085024768546
7225	0.4000264616550009
8206	0.20490527858587093
8841	0.16656373395657376
9260	0.0860312650747801
9694	0.08448351686639377
10596	0.06631267444847033
11273	0.038701573328616234
12190	0.020129999037449053
12536	0.009573423495220723
14763	0.012581953745051777
15032	0.006644556214396857
15341	0.007757874119436181
15361	0.004109479568873198
15554	0.0021755086717050176
15630	0.0011530138380670962
16155	0.00061016389281221
16730	0.00032344769384273775
17080	0.00017195485813026323
17584	9.144763060930927e-05
18402	4.8669846810511785e-05
19518	0.002202895077806133
19604	0.0011837612755751792
19973	0.0006355847169796647
20119	0.0003419932878720999
20192	0.00018416523767328385
21284	0.006680314206271021
21845	0.0036046192219192363
22863	0.002273352386069405
23385	0.0035088204841393633
24520	0.003802482537990315
26742	0.004951637200880654
29353	0.01013481472473643
30067	0.005612729045461506
30075	0.003124274286943063
31878	0.009541123818204156
32670	0.003412110881901853
34733	0.0018993118240704376
35007	0.002793833499952214
35322	0.0015774598668762962
35536	0.0008918938714437274
35958	0.0014702824574630569
36318	0.0008324262634324953
39258	0.001000502870267539
39904	0.0005714108499876858
40794	0.006160490627845405
40808	0.003543803753743191
42024	0.0011275796357104184
42175	0.0006507127896568932
42326	0.00037555621319818044
43422	0.00021607385684419
43660	0.00012514548685516047
43676	7.259479924215384e-05
44773	0.0025566089201820574
44812	0.0035670588977350093
45092	0.0020738879055226533
45978	0.00582232332895849
46022	0.0033996107490708027
47231	0.006675797910721926
47557	0.003907435211599974
48361	0.004909803134612645
48607	0.002883841224999628
49972	0.0012404298483410514
50465	0.0007311006451189428
51062	0.00043133098362879707
51386	0.0002552246256808388
52081	0.00015090172017018233
52256	0.0035807726109151616
52426	0.0021266498835466052
52451	0.0012643540385184338
55480	0.005675372354163599
56998	0.00031483598943182756
57357	0.002687805824752587
57410	0.0016191071894393616
57449	0.0009755060259806214
58871	0.0005845259784713619
59740	0.0027474440894010854
63483	0.0005383443940445432
63575	0.0003294176793335879
64011	0.002233053088316339
64294	0.00155069081338155
65844	0.0037991599453270908
68677	0.002490490947185009
70831	0.0028989176445790577
71388	0.001803046101395367
71660	0.0011242410201433017
72036	0.0012247888063630086
72131	0.0007654143423039272
75028	0.005706464740766748
76886	0.004316406704379716
77486	0.00272304386007427
78989	0.0024713197328782854
79173	0.0062775369952152715
79185	0.003990581663643411
79254	0.0025362750807715884
80279	0.003531494417803316
80476	0.0034687304564382515
80699	0.0022097735704562638
83155	0.0020070048874316626
83242	0.0012870349543678827
83436	0.0008250580696902432
83470	0.0037428155729291035
86497	0.00736260770696795
86997	0.0009711276352444287
87226	0.0006276845490287286
88309	0.0004045249394017958
88882	0.00026185264605693703
89270	0.00016983646972512645
89614	0.0001102657811653529
89968	0.002262694682201527
91059	0.001466863298363208
